Date,US_Open,US_High,US_Low,US_Close,US_Volume,UK_Open,UK_High,UK_Low,UK_Close,UK_Volume,China_Open,China_High,China_Low,China_Close,China_Volume,Thai_Open,Thai_High,Thai_Low,Thai_Close,Thai_Volume,BTC_Open,BTC_High,BTC_Low,BTC_Close,BTC_Volume,US_SMA200
2022-05-24,3942.93994140625,3955.679931640625,3875.1298828125,3941.47998046875,4923190000,7513.39990234375,7529.7001953125,7434.5,7484.39990234375,1113802600,3149.06005859375,3153.1298828125,3070.929931640625,3070.929931640625,416300,1636.1199951171875,1636.969970703125,1625.9300537109375,1626.22998046875,5386600,29101.125,29774.35546875,28786.58984375,29655.5859375,26616506245,4441.331745605468
2022-05-25,3929.590087890625,3999.330078125,3925.030029296875,3978.72998046875,4802560000,7484.39990234375,7546.39990234375,7484.39990234375,7522.7998046875,898078000,3070.169921875,3107.6298828125,3069.949951171875,3107.4599609375,342300,1632.1199951171875,1640.68994140625,1624.030029296875,1625.1800537109375,5428600,29653.134765625,30157.78515625,29384.94921875,29562.361328125,27525063551,4440.39314453125
2022-05-26,3984.60009765625,4075.139892578125,3984.60009765625,4057.840087890625,4709970000,7522.7998046875,7575.5,7512.5,7564.89990234375,709669900,3111.47998046875,3133.280029296875,3079.47998046875,3123.110107421875,370300,1630.530029296875,1636.02001953125,1629.31005859375,1633.72998046875,5151400,29564.77734375,29834.16015625,28261.90625,29267.224609375,36774325352,4439.55839477539
2022-05-27,4077.429931640625,4158.490234375,4077.429931640625,4158.240234375,4375620000,7564.89990234375,7597.60009765625,7542.7998046875,7585.5,713185000,3135.030029296875,3151.050048828125,3112.5400390625,3130.239990234375,359500,1643.1800537109375,1646.3699951171875,1632.6600341796875,1638.75,7442300,29251.140625,29346.943359375,28326.61328125,28627.57421875,36582005748,4439.1173962402345
2022-05-31,4151.08984375,4168.33984375,4104.8798828125,4132.14990234375,6822640000,7600.10009765625,7648.2998046875,7591.7998046875,7607.7001953125,1620576000,3149.93994140625,3188.60009765625,3142.0,3186.429931640625,374500,1654.27001953125,1663.52001953125,1649.5999755859375,1663.4100341796875,5839900,31723.865234375,32249.86328125,31286.154296875,31792.310546875,33538210634,4438.568946533203
2022-06-01,4149.77978515625,4166.5400390625,4073.85009765625,4101.22998046875,4531800000,7607.7001953125,7639.2001953125,7529.2001953125,7533.0,734829800,3179.68994140625,3190.610107421875,3160.0400390625,3182.159912109375,365700,1662.3199462890625,1664.9000244140625,1655.800048828125,1660.010009765625,5487300,31792.5546875,31957.28515625,29501.587890625,29799.080078125,41135817341,4437.742645263672
2022-06-06,4134.72021484375,4168.77978515625,4109.18017578125,4121.43017578125,4332700000,7533.0,7646.7001953125,7532.7998046875,7608.2001953125,696171700,3196.9599609375,3237.070068359375,3181.64990234375,3236.3701171875,422000,1650.4100341796875,1652.1099853515625,1636.0799560546875,1646.0799560546875,5016800,29910.283203125,31693.291015625,29894.1875,31370.671875,31947336829,4436.946295166015
2022-06-07,4096.47021484375,4164.85986328125,4080.18994140625,4160.68017578125,4248210000,7608.2001953125,7617.5,7570.7001953125,7598.89990234375,750124500,3235.419921875,3253.090087890625,3222.639892578125,3241.760009765625,402200,1644.219970703125,1645.4100341796875,1630.3699951171875,1631.9200439453125,5820300,31371.7421875,31489.68359375,29311.68359375,31155.478515625,40770974039,4436.296646728516
2022-06-08,4147.1201171875,4160.14013671875,4107.2001953125,4115.77001953125,4159470000,7598.89990234375,7616.2001953125,7550.7001953125,7593.0,776478300,3245.02001953125,3266.6298828125,3216.010009765625,3263.7900390625,434200,1639.0999755859375,1641.0799560546875,1631.1199951171875,1636.8900146484375,4809600,31151.48046875,31253.69140625,29944.404296875,30214.35546875,30242059107,4435.416497802735
2022-06-09,4101.64990234375,4119.10009765625,4017.169921875,4017.820068359375,4134170000,7593.0,7593.0,7472.2998046875,7476.2001953125,771939100,3259.489990234375,3270.56005859375,3223.47998046875,3238.949951171875,422700,1637.530029296875,1646.43994140625,1636.199951171875,1641.3399658203125,5699800,30215.279296875,30609.310546875,30020.265625,30111.998046875,21692004719,4434.018098144531
