Date,US_Open,US_High,US_Low,US_Close,US_Volume,UK_Open,UK_High,UK_Low,UK_Close,UK_Volume,China_Open,China_High,China_Low,China_Close,China_Volume,Thai_Open,Thai_High,Thai_Low,Thai_Close,Thai_Volume,BTC_Open,BTC_High,BTC_Low,BTC_Close,BTC_Volume,US_SMA200,UK_SMA200,China_SMA200,Thai_SMA200
2022-12-14,4015.5400390625,4053.760009765625,3965.64990234375,3995.320068359375,4472340000,7502.89990234375,7504.5,7461.7001953125,7495.89990234375,745004400,3178.550048828125,3189.840087890625,3168.590087890625,3176.530029296875,265600,1630.489990234375,1638.8800048828125,1628.1700439453125,1633.3599853515625,4761200,17782.06640625,18318.53125,17739.513671875,17815.650390625,25534481470,4089.8921154785157,7349.124519042969,3225.773264160156,1629.4691967773438
2022-12-28,3829.56005859375,3848.320068359375,3780.780029296875,3783.219970703125,3083520000,7473.0,7547.0,7473.0,7497.2001953125,416900400,3088.6201171875,3098.64990234375,3079.429931640625,3087.39990234375,224600,1644.0,1649.4200439453125,1641.5400390625,1647.280029296875,3836100,16716.400390625,16768.169921875,16497.556640625,16552.572265625,17005713920,4058.352468261719,7344.591518554687,3207.0504833984373,1627.582046508789
2022-12-29,3805.449951171875,3858.18994140625,3805.449951171875,3849.280029296875,3003680000,7497.2001953125,7516.39990234375,7434.60009765625,7512.7001953125,351759900,3076.72998046875,3086.0,3064.4599609375,3073.699951171875,215600,1644.72998046875,1662.0699462890625,1642.47998046875,1661.199951171875,3567500,16552.322265625,16651.755859375,16508.68359375,16642.341796875,14472237479,4055.6091687011717,7344.6845190429685,3204.8061328125,1627.6243963623047
2022-12-30,3829.06005859375,3839.85009765625,3800.340087890625,3839.5,2979870000,7512.7001953125,7512.89990234375,7451.7001953125,7451.7001953125,254135300,3084.52001953125,3096.31005859375,3082.199951171875,3089.260009765625,217500,1662.6500244140625,1678.1700439453125,1661.47998046875,1668.6600341796875,4527700,16641.330078125,16643.427734375,16408.474609375,16602.5859375,15929162910,4052.756019287109,7345.457019042969,3202.6318823242186,1627.7649963378906
2023-01-03,3853.2900390625,3878.4599609375,3794.330078125,3824.139892578125,3959140000,7451.7001953125,7626.39990234375,7448.7001953125,7554.10009765625,914070400,3087.510009765625,3119.860107421875,3073.050048828125,3116.510009765625,281400,1675.699951171875,1683.3800048828125,1673.2900390625,1678.969970703125,4618100,16688.84765625,16760.447265625,16622.37109375,16679.857421875,13903079207,4050.0944677734374,7346.37001953125,3201.049132080078,1627.9643963623048
2023-01-04,3840.360107421875,3873.159912109375,3815.77001953125,3852.969970703125,4414080000,7554.10009765625,7609.2998046875,7545.2001953125,7585.2001953125,753877000,3117.570068359375,3129.090087890625,3109.449951171875,3123.52001953125,273300,1680.0699462890625,1685.1099853515625,1668.0699462890625,1673.25,5777500,16680.205078125,16964.5859375,16667.763671875,16863.23828125,18421743322,4047.609666748047,7346.947021484375,3199.3883825683592,1628.1134466552735
2023-01-05,3839.739990234375,3839.739990234375,3802.419921875,3808.10009765625,3893450000,7585.2001953125,7658.7998046875,7564.7001953125,7633.5,883850800,3132.760009765625,3159.429931640625,3130.22998046875,3155.219970703125,257000,1674.81005859375,1676.8199462890625,1659.9000244140625,1663.8599853515625,6321200,16863.47265625,16884.021484375,16790.283203125,16836.736328125,13692758566,4045.017618408203,7347.343022460937,3198.193232421875,1628.2618963623047
2023-01-06,3823.3701171875,3906.18994140625,3809.56005859375,3895.080078125,3923560000,7633.5,7700.7998046875,7633.5,7699.5,813538800,3155.070068359375,3170.739990234375,3151.840087890625,3157.639892578125,257400,1667.1400146484375,1677.7900390625,1665.489990234375,1673.8599853515625,4912600,16836.47265625,16991.994140625,16716.421875,16951.96875,14413662913,4042.333768310547,7348.510021972656,3197.174232177734,1628.4336462402343
2023-01-09,3910.820068359375,3950.570068359375,3890.419921875,3892.090087890625,4311770000,7699.5,7725.7001953125,7688.7001953125,7724.89990234375,847858600,3169.3701171875,3183.580078125,3165.429931640625,3176.080078125,258100,1685.300048828125,1693.4200439453125,1684.9000244140625,1691.1199951171875,4677700,17093.9921875,17389.95703125,17093.9921875,17196.5546875,18624736866,4039.3748681640627,7349.267021484375,3195.9067321777343,1628.5030462646484
2023-01-10,3888.570068359375,3919.830078125,3877.2900390625,3919.25,3851030000,7724.89990234375,7724.89990234375,7684.39990234375,7694.5,933139900,3178.02001953125,3178.159912109375,3165.139892578125,3169.510009765625,233000,1694.1700439453125,1695.530029296875,1684.9000244140625,1691.4100341796875,5305200,17192.94921875,17484.720703125,17162.990234375,17446.29296875,15808338949,4036.36341796875,7349.904020996094,3194.4911328125,1628.5389465332032
2023-01-11,3932.35009765625,3970.070068359375,3928.5400390625,3969.610107421875,4303360000,7694.5,7772.39990234375,7694.39990234375,7725.0,1041280000,3172.3798828125,3184.760009765625,3160.889892578125,3161.840087890625,237700,1693.219970703125,1695.1300048828125,1681.8800048828125,1685.75,4781800,17446.359375,17934.896484375,17337.994140625,17934.896484375,18372283782,4033.275567626953,7350.312021484375,3192.9005834960935,1628.4518963623048
2023-01-12,3977.570068359375,3997.760009765625,3937.56005859375,3983.169921875,4440260000,7725.0,7809.10009765625,7724.60009765625,7794.0,738395600,3167.27001953125,3171.590087890625,3153.39990234375,3163.449951171875,216700,1688.3399658203125,1690.3199462890625,1679.989990234375,1687.449951171875,4943300,18117.59375,19030.087890625,17995.203125,18869.587890625,34971338710,4030.671016845703,7350.920021972656,3191.2882836914064,1628.3741461181642
2023-01-13,3960.60009765625,4003.949951171875,3947.669921875,3999.090087890625,3939700000,7794.0,7865.0,7793.60009765625,7844.10009765625,754267100,3170.35009765625,3195.31005859375,3167.510009765625,3195.31005859375,220200,1691.52001953125,1695.989990234375,1673.9200439453125,1681.72998046875,5770600,18868.90625,19964.322265625,18753.1640625,19909.57421875,29225029694,4028.5732666015624,7351.835522460938,3189.9500842285156,1628.2867962646485
2023-01-17,3999.280029296875,4015.389892578125,3984.570068359375,3990.969970703125,4235560000,7860.10009765625,7875.60009765625,7830.39990234375,7851.0,992753700,3229.43994140625,3231.260009765625,3211.760009765625,3224.239990234375,226600,1686.0899658203125,1688.56005859375,1679.199951171875,1681.0400390625,4216500,21175.833984375,21438.66015625,20978.533203125,21161.51953125,24999983362,4026.519766845703,7353.432521972656,3188.926884765625,1628.2685467529298
