Date,US_Open,US_High,US_Low,US_Close,US_Volume,UK_Open,UK_High,UK_Low,UK_Close,UK_Volume,China_Open,China_High,China_Low,China_Close,China_Volume,Thai_Open,Thai_High,Thai_Low,Thai_Close,Thai_Volume,BTC_Open,BTC_High,BTC_Low,BTC_Close,BTC_Volume,US_SMA200
2018-05-31,2720.97998046875,2722.5,2700.679931640625,2705.27001953125,4241100000,7689.60009765625,7727.5,7651.10009765625,7678.2001953125,1549063100,3061.8291015625,3098.075927734375,3054.26904296875,3095.47412109375,140500,1730.02001953125,1734.280029296875,1720.31005859375,1726.969970703125,16041800,7406.14990234375,7608.89990234375,7361.1298828125,7494.169921875,5127130112,2615.376605224609
2018-06-01,2718.699951171875,2736.929931640625,2718.699951171875,2734.6201171875,3694310000,7678.2001953125,7746.7001953125,7678.2001953125,7701.7998046875,783469400,3084.75390625,3102.087890625,3059.785888671875,3075.136962890625,129900,1726.8499755859375,1729.8800048828125,1714.6199951171875,1719.8199462890625,16834600,7500.7001953125,7604.72998046875,7407.33984375,7541.4501953125,4921460224,2616.904655761719
2018-06-04,2741.669921875,2749.159912109375,2740.5400390625,2746.8701171875,3410090000,7701.7998046875,7772.10009765625,7701.7001953125,7741.2998046875,722966000,3083.427001953125,3098.402099609375,3076.993896484375,3091.19091796875,114600,1718.9200439453125,1724.7099609375,1715.8199462890625,1721.2900390625,14995800,7722.52978515625,7753.81982421875,7474.0400390625,7514.47021484375,4993169920,2618.4763061523436
2018-06-05,2748.4599609375,2752.610107421875,2739.510009765625,2748.800048828125,3523550000,7741.2998046875,7744.5,7686.60009765625,7686.7998046875,933666200,3088.008056640625,3114.76904296875,3080.0458984375,3114.2060546875,118700,1722.3800048828125,1734.3199462890625,1710.81005859375,1732.7099609375,15586200,7500.89990234375,7643.22998046875,7397.0,7633.759765625,4961739776,2620.1715563964844
2018-06-06,2753.25,2772.389892578125,2748.4599609375,2772.35009765625,3662780000,7686.7998046875,7730.5,7671.60009765625,7712.39990234375,884617800,3109.175048828125,3117.52490234375,3103.532958984375,3115.179931640625,120200,1737.22998046875,1744.47998046875,1731.97998046875,1738.699951171875,12705300,7625.97021484375,7680.43017578125,7502.009765625,7653.97998046875,4692259840,2621.9074072265626
2018-06-07,2774.840087890625,2779.89990234375,2760.159912109375,2770.3701171875,3742080000,7712.39990234375,7756.7001953125,7698.2001953125,7704.39990234375,1056744900,3121.18408203125,3128.715087890625,3105.577880859375,3109.4990234375,127800,1743.6300048828125,1746.5,1733.010009765625,1733.050048828125,11526300,7650.81982421875,7741.27001953125,7650.81982421875,7678.240234375,4485799936,2623.6316076660155
2018-06-08,2765.840087890625,2779.389892578125,2763.590087890625,2779.030029296875,3138850000,7704.39990234375,7714.2998046875,7637.5,7681.10009765625,755489900,3100.60400390625,3100.68505859375,3053.2880859375,3067.14794921875,134700,1735.780029296875,1736.0,1721.8800048828125,1722.0400390625,10466700,7685.14013671875,7698.18994140625,7558.39990234375,7624.919921875,4227579904,2625.3105078125
2018-06-11,2780.179931640625,2790.2099609375,2780.169921875,2782.0,3262130000,7681.10009765625,7756.0,7681.10009765625,7737.39990234375,736070400,3057.339111328125,3063.610107421875,3037.9140625,3052.782958984375,108600,1723.800048828125,1727.6300048828125,1716.25,1723.1099853515625,9196100,6799.2900390625,6910.18017578125,6706.6298828125,6906.919921875,4745269760,2626.981357421875
2018-06-12,2785.60009765625,2789.800048828125,2778.780029296875,2786.85009765625,3435700000,7737.39990234375,7762.7998046875,7701.2998046875,7703.7998046875,773837800,3053.028076171875,3081.447021484375,3034.10107421875,3079.802001953125,113300,1725.9100341796875,1735.8399658203125,1724.7099609375,1727.2900390625,13788900,6905.81982421875,6907.9599609375,6542.080078125,6582.35986328125,4654380032,2628.6192578125
2018-06-13,2787.93994140625,2791.469970703125,2774.64990234375,2775.6298828125,3820770000,7703.7998046875,7746.7001953125,7677.2001953125,7703.7001953125,852427100,3071.464111328125,3071.464111328125,3044.1201171875,3049.797119140625,119600,1726.469970703125,1728.5400390625,1716.3800048828125,1718.3399658203125,10213500,6596.8798828125,6631.66015625,6285.6298828125,6349.89990234375,5052349952,2630.201707763672
2018-06-14,2783.2099609375,2789.06005859375,2776.52001953125,2782.489990234375,3540930000,7703.7001953125,7793.5,7650.2001953125,7765.7998046875,1119081700,3038.070068359375,3066.047119140625,3032.406005859375,3044.159912109375,115500,1714.52001953125,1715.6500244140625,1699.6600341796875,1709.8599853515625,12043900,6342.75,6707.14013671875,6334.4599609375,6675.35009765625,5138710016,2631.8111071777344
2018-06-15,2777.780029296875,2782.81005859375,2761.72998046875,2779.659912109375,5451990000,7765.7998046875,7781.0,7633.89990234375,7633.89990234375,1711560200,3037.451904296875,3048.797119140625,3008.73193359375,3021.90087890625,144500,1706.52001953125,1711.4000244140625,1695.3900146484375,1704.8199462890625,12041100,6674.080078125,6681.080078125,6433.8701171875,6456.580078125,3955389952,2633.340256347656
2018-06-19,2752.010009765625,2765.050048828125,2743.18994140625,2762.590087890625,3671160000,7631.2998046875,7631.2998046875,7548.7998046875,7603.89990234375,897872000,2982.64990234375,2984.970947265625,2871.35498046875,2907.822021484375,230600,1667.469970703125,1674.280029296875,1633.719970703125,1639.5400390625,16028600,6742.39013671875,6822.5,6709.919921875,6769.93994140625,4057029888,2634.78595703125
2018-06-20,2769.72998046875,2774.860107421875,2763.909912109375,2767.320068359375,3332140000,7603.89990234375,7705.2001953125,7603.89990234375,7627.39990234375,844000100,2889.98388671875,2925.56103515625,2872.1630859375,2915.73095703125,144300,1647.219970703125,1665.27001953125,1640.1300048828125,1664.260009765625,11881500,6770.759765625,6821.56005859375,6611.8798828125,6776.5498046875,3888640000,2636.2598571777344
2018-06-21,2769.280029296875,2769.280029296875,2744.389892578125,2749.760009765625,3336580000,7627.39990234375,7670.7998046875,7548.10009765625,7556.39990234375,777562300,2912.0029296875,2940.5859375,2872.618896484375,2875.81005859375,154400,1663.6300048828125,1664.969970703125,1629.260009765625,1634.43994140625,12472400,6780.08984375,6810.93994140625,6715.169921875,6729.740234375,3529129984,2637.6591076660156
2018-06-22,2760.7900390625,2764.169921875,2752.679931640625,2754.8798828125,5468110000,7556.39990234375,7689.39990234375,7556.2001953125,7682.2998046875,716273100,2855.5849609375,2891.968994140625,2837.14404296875,2889.760009765625,126100,1641.5799560546875,1648.739990234375,1628.1600341796875,1634.97998046875,12834200,6737.8798828125,6747.080078125,6006.60009765625,6083.68994140625,5079810048,2639.0478576660157
2018-06-25,2742.93994140625,2742.93994140625,2698.669921875,2717.070068359375,3663280000,7682.2998046875,7682.2998046875,7508.2998046875,7509.7998046875,791358000,2903.449951171875,2908.6240234375,2857.87109375,2859.3359375,121900,1641.02001953125,1646.3699951171875,1621.1199951171875,1622.280029296875,10432700,6171.97021484375,6327.3701171875,6119.68017578125,6249.18017578125,5500810240,2640.2440576171875
2018-06-26,2722.1201171875,2732.909912109375,2715.60009765625,2723.06005859375,3568900000,7509.7998046875,7564.10009765625,7509.7998046875,7537.89990234375,1088107300,2829.9951171875,2850.239990234375,2803.784912109375,2844.508056640625,125900,1615.7900390625,1629.02001953125,1608.239990234375,1623.97998046875,11335300,6253.5498046875,6290.16015625,6093.669921875,6093.669921875,3279759872,2641.4822583007813
2018-06-27,2728.449951171875,2746.090087890625,2699.3798828125,2699.6298828125,3803990000,7537.89990234375,7633.89990234375,7512.0,7621.7001953125,1643638600,2842.39599609375,2854.258056640625,2798.800048828125,2813.177978515625,129400,1631.3900146484375,1638.72998046875,1615.3800048828125,1618.6600341796875,12532800,6084.39990234375,6180.0,6052.85009765625,6157.1298828125,3296219904,2642.6289074707033
2018-06-28,2698.68994140625,2724.340087890625,2691.989990234375,2716.31005859375,3461100000,7621.7001953125,7632.2001953125,7576.0,7615.60009765625,790762300,2799.904052734375,2825.987060546875,2782.446044921875,2786.89697265625,118400,1623.6700439453125,1624.969970703125,1599.43994140625,1599.5400390625,14053400,6153.16015625,6170.41015625,5873.0498046875,5903.43994140625,3467800064,2643.8287072753906
2018-06-29,2727.1298828125,2743.260009765625,2718.030029296875,2718.3701171875,3586800000,7615.60009765625,7706.60009765625,7615.60009765625,7636.89990234375,898931000,2789.81103515625,2848.3720703125,2782.381103515625,2847.41796875,125700,1604.510009765625,1609.8599853515625,1584.6800537109375,1595.5799560546875,13846200,5898.1298828125,6261.66015625,5835.75,6218.2998046875,3966230016,2645.0327075195314
2018-07-02,2704.949951171875,2727.260009765625,2698.949951171875,2726.7099609375,3095040000,7636.89990234375,7636.89990234375,7540.7001953125,7547.89990234375,778437000,2841.580078125,2845.679931640625,2756.81494140625,2775.556884765625,137000,1597.010009765625,1607.4100341796875,1586.3399658203125,1607.27001953125,12098300,6380.3798828125,6683.85986328125,6305.7001953125,6614.18017578125,4396930048,2646.3054577636717
2018-07-03,2733.27001953125,2736.580078125,2711.159912109375,2713.219970703125,1911460000,7547.89990234375,7632.10009765625,7545.0,7593.2998046875,1015952400,2774.570068359375,2786.887939453125,2722.448974609375,2786.887939453125,142500,1607.199951171875,1628.300048828125,1600.7099609375,1626.6199951171875,15296900,6596.66015625,6671.3701171875,6447.75,6529.58984375,4672309760,2647.4874072265625
2018-07-05,2724.18994140625,2737.830078125,2716.02001953125,2736.610107421875,2980160000,7573.10009765625,7624.7998046875,7572.7001953125,7603.2001953125,614456600,2755.339111328125,2777.52294921875,2727.93994140625,2733.882080078125,129200,1626.780029296875,1628.7900390625,1596.550048828125,1601.4200439453125,13751100,6599.7099609375,6749.5400390625,6546.64990234375,6639.14013671875,4999240192,2648.765908203125
2018-07-06,2737.679931640625,2764.409912109375,2733.52001953125,2759.820068359375,2590250000,7603.2001953125,7631.2001953125,7569.7001953125,7617.7001953125,663475300,2731.35302734375,2768.8740234375,2691.02099609375,2747.22900390625,136300,1598.760009765625,1618.3599853515625,1587.93994140625,1614.760009765625,15559400,6638.68994140625,6700.93994140625,6533.5498046875,6673.5,4313959936,2650.1904089355467
2018-07-09,2775.6201171875,2784.64990234375,2770.72998046875,2784.169921875,3070060000,7617.7001953125,7697.5,7617.7001953125,7688.0,676761100,2752.447021484375,2815.7900390625,2752.447021484375,2815.110107421875,121500,1626.1099853515625,1629.2099609375,1620.9200439453125,1622.9599609375,10823300,6775.080078125,6838.68017578125,6724.33984375,6741.75,3718129920,2651.7411584472657
2018-07-10,2788.56005859375,2795.580078125,2786.239990234375,2793.840087890625,3080140000,7688.0,7715.10009765625,7677.10009765625,7692.0,701511200,2819.7119140625,2828.492919921875,2800.625,2827.625,117100,1629.010009765625,1643.760009765625,1617.510009765625,1643.5999755859375,13393400,6739.2099609375,6767.740234375,6320.72021484375,6329.9501953125,4052430080,2653.519309082031
2018-07-11,2779.820068359375,2785.909912109375,2770.77001953125,2774.02001953125,2986180000,7692.0,7692.0,7578.2001953125,7592.0,793208100,2780.7041015625,2794.360107421875,2752.43505859375,2777.77099609375,126800,1631.6300048828125,1641.3399658203125,1628.030029296875,1636.6300048828125,11550700,6330.77001953125,6444.9599609375,6330.47021484375,6394.7099609375,3644859904,2655.1828088378907
2018-07-12,2783.139892578125,2799.219970703125,2781.530029296875,2798.2900390625,2834230000,7592.0,7663.0,7592.0,7651.2998046875,746183900,2771.041015625,2844.193115234375,2771.041015625,2837.658935546875,147000,1634.72998046875,1646.1199951171875,1633.530029296875,1640.9300537109375,12133600,6396.77978515625,6397.10009765625,6136.419921875,6228.81005859375,3770170112,2656.851208496094
2018-07-13,2796.929931640625,2804.530029296875,2791.68994140625,2801.31005859375,2619790000,7651.2998046875,7716.2001953125,7651.2998046875,7661.89990234375,574401200,2831.427978515625,2835.462890625,2818.847900390625,2831.18408203125,117700,1645.3299560546875,1649.6600341796875,1639.489990234375,1643.52001953125,10420500,6235.02978515625,6310.5498046875,6192.240234375,6238.0498046875,3805400064,2658.517208251953
2018-07-16,2797.360107421875,2801.18994140625,2793.389892578125,2798.429931640625,2819860000,7661.89990234375,7667.7001953125,7565.0,7600.5,591161000,2827.08203125,2837.509033203125,2804.492919921875,2814.0419921875,107800,1638.3499755859375,1640.739990234375,1623.4200439453125,1627.68994140625,9962200,6357.009765625,6741.75,6357.009765625,6741.75,4725799936,2660.359307861328
2018-07-17,2789.340087890625,2814.18994140625,2789.239990234375,2809.550048828125,3064920000,7600.5,7641.10009765625,7581.7998046875,7626.2998046875,724367500,2806.885009765625,2806.9189453125,2774.761962890625,2798.1259765625,105400,1624.6800537109375,1629.1800537109375,1616.5899658203125,1626.0699462890625,11194700,6739.64990234375,7387.240234375,6684.169921875,7321.0400390625,5961950208,2662.279307861328
2018-07-18,2811.35009765625,2816.760009765625,2805.889892578125,2815.6201171875,3111560000,7626.2998046875,7685.7001953125,7625.7998046875,7676.2998046875,651377100,2801.777099609375,2818.39501953125,2786.0400390625,2787.257080078125,121000,1632.1700439453125,1638.52001953125,1630.0400390625,1635.8499755859375,10143300,7315.31982421875,7534.990234375,7280.47021484375,7370.77978515625,6103410176,2664.2155578613283
2018-07-19,2809.3701171875,2812.050048828125,2799.77001953125,2804.489990234375,3278360000,7676.2998046875,7702.89990234375,7660.0,7684.0,695398600,2791.01611328125,2805.010986328125,2764.486083984375,2772.544921875,114500,1641.219970703125,1650.8499755859375,1637.199951171875,1646.8900146484375,10075800,7378.2001953125,7494.4599609375,7295.4599609375,7466.85986328125,5111629824,2665.975457763672
2018-07-20,2804.550048828125,2809.699951171875,2800.010009765625,2801.830078125,3243250000,7684.0,7705.7998046875,7631.7001953125,7678.7998046875,685061200,2769.75390625,2837.862060546875,2753.840087890625,2829.27099609375,145900,1651.3599853515625,1674.3199462890625,1648.43994140625,1671.06005859375,15743100,7467.39990234375,7594.669921875,7323.259765625,7354.1298828125,4936869888,2667.7644079589845
2018-07-23,2799.169921875,2808.610107421875,2795.139892578125,2806.97998046875,2928490000,7678.7998046875,7678.7998046875,7621.7998046875,7655.7998046875,573514400,2815.200927734375,2863.571044921875,2809.615966796875,2859.5419921875,173400,1672.1099853515625,1681.739990234375,1665.9200439453125,1675.75,12533900,7414.7099609375,7771.5,7409.10009765625,7711.10986328125,5132480000,2669.6044580078124
2018-07-24,2820.679931640625,2829.989990234375,2811.1201171875,2820.39990234375,3430410000,7655.7998046875,7740.60009765625,7648.60009765625,7709.10009765625,852532800,2862.26708984375,2911.465087890625,2862.26708984375,2905.56201171875,229600,1684.199951171875,1686.81005859375,1667.949951171875,1674.219970703125,14042700,7716.509765625,8424.26953125,7705.5,8424.26953125,7277689856,2671.4912072753905
2018-07-25,2817.72998046875,2848.030029296875,2817.72998046875,2846.070068359375,3584400000,7709.10009765625,7710.2998046875,7640.60009765625,7658.2998046875,677528100,2911.452880859375,2912.31298828125,2894.0390625,2903.64697265625,167800,1678.6300048828125,1695.199951171875,1678.0899658203125,1690.0799560546875,14299600,8379.66015625,8416.8701171875,8086.35986328125,8181.39013671875,5845400064,2673.490057373047
2018-07-26,2835.489990234375,2845.570068359375,2835.260009765625,2837.43994140625,3667290000,7658.2998046875,7684.7001953125,7640.89990234375,7663.2001953125,588851200,2905.7939453125,2915.297119140625,2875.700927734375,2882.22509765625,168400,1700.530029296875,1702.300048828125,1689.68994140625,1701.8699951171875,11820100,8176.85009765625,8290.330078125,7878.7099609375,7951.580078125,4899089920,2675.389306640625
2018-07-31,2809.72998046875,2824.4599609375,2808.06005859375,2816.2900390625,3906890000,7700.89990234375,7782.89990234375,7695.7998046875,7748.7998046875,915075400,2866.89892578125,2884.679931640625,2854.320068359375,2876.40087890625,118900,1704.0400390625,1709.5799560546875,1695.5899658203125,1701.7900390625,12263900,8181.2001953125,8181.52978515625,7696.93017578125,7780.43994140625,5287530000,2677.1125073242188
2018-08-01,2821.169921875,2825.830078125,2805.85009765625,2813.360107421875,3501350000,7748.7998046875,7751.10009765625,7634.7001953125,7652.89990234375,975009600,2882.506103515625,2897.39990234375,2823.928955078125,2824.533935546875,149500,1705.47998046875,1722.719970703125,1703.3900146484375,1722.010009765625,12957800,7769.0400390625,7769.0400390625,7504.9501953125,7624.91015625,4797620000,2678.7965576171873
2018-08-02,2800.47998046875,2829.909912109375,2796.340087890625,2827.219970703125,3501380000,7652.89990234375,7652.89990234375,7549.2998046875,7575.89990234375,1006803400,2815.343994140625,2815.343994140625,2726.48291015625,2768.02392578125,174200,1716.3299560546875,1718.4100341796875,1700.68994140625,1708.280029296875,13442600,7634.18994140625,7712.77001953125,7523.43994140625,7567.14990234375,4214110000,2680.6434069824218
2018-08-03,2829.6201171875,2840.3798828125,2827.3701171875,2840.35009765625,3043690000,7575.89990234375,7665.2001953125,7575.89990234375,7659.10009765625,649947700,2763.39599609375,2777.656982421875,2740.431884765625,2740.443115234375,127000,1708.18994140625,1715.47998046875,1706.5400390625,1712.0899658203125,12004300,7562.14013671875,7562.14013671875,7328.64990234375,7434.39013671875,4627150000,2682.517457275391
2018-08-06,2840.2900390625,2853.2900390625,2835.97998046875,2850.39990234375,2879020000,7659.10009765625,7681.89990234375,7636.60009765625,7663.7998046875,813731500,2736.52587890625,2760.47412109375,2692.322021484375,2705.156982421875,129800,1718.0,1721.050048828125,1694.97998046875,1696.239990234375,13139800,7062.93994140625,7166.5498046875,6890.5400390625,6951.7998046875,3925900000,2684.443956298828
2018-08-07,2855.919921875,2863.429931640625,2855.919921875,2858.449951171875,3185440000,7663.7998046875,7752.10009765625,7663.2001953125,7718.5,675716300,2711.736083984375,2779.3740234375,2696.0390625,2779.3740234375,149600,1701.010009765625,1710.75,1692.010009765625,1707.260009765625,12788600,6958.31982421875,7146.56005859375,6748.240234375,6753.1201171875,4682800000,2686.429056396484
2018-08-08,2856.7900390625,2862.43994140625,2853.090087890625,2857.699951171875,2978070000,7718.5,7790.2001953125,7707.2998046875,7776.7001953125,604063500,2771.12890625,2779.912109375,2741.06689453125,2744.070068359375,147700,1709.1600341796875,1723.5,1707.5899658203125,1721.6400146484375,13341900,6746.85009765625,6746.85009765625,6226.22021484375,6305.7998046875,5064430000,2688.2770056152344
2018-08-09,2857.18994140625,2862.47998046875,2851.97998046875,2853.580078125,3066180000,7776.7001953125,7776.7998046875,7714.5,7741.7998046875,565689200,2729.5791015625,2801.658935546875,2726.215087890625,2794.382080078125,151700,1722.68994140625,1729.4200439453125,1716.9000244140625,1722.47998046875,11956600,6305.56005859375,6625.72998046875,6249.06982421875,6568.22998046875,4267040000,2690.0625061035157
2018-08-10,2838.89990234375,2842.199951171875,2825.81005859375,2833.280029296875,3265590000,7741.7998046875,7741.7998046875,7657.7001953125,7667.0,664153400,2791.402099609375,2806.114990234375,2777.506103515625,2795.31005859375,121500,1718.5,1719.030029296875,1705.199951171875,1705.9599609375,13789700,6571.419921875,6591.259765625,6124.52001953125,6184.7099609375,4528680000,2691.7370556640626
2018-08-14,2827.8798828125,2843.110107421875,2826.580078125,2839.9599609375,2986500000,7642.5,7665.2001953125,7599.7001953125,7611.60009765625,763645300,2780.736083984375,2789.444091796875,2766.569091796875,2780.965087890625,109600,1692.77001953125,1697.06005859375,1684.0,1695.3499755859375,13085100,6287.66015625,6287.93994140625,5971.0498046875,6199.7099609375,5301700000,2693.4587548828126
2018-08-15,2827.949951171875,2827.949951171875,2802.489990234375,2818.3701171875,3656680000,7611.60009765625,7632.10009765625,7477.10009765625,7497.89990234375,967014400,2777.2490234375,2777.702880859375,2721.239990234375,2723.258056640625,116200,1688.6400146484375,1690.239990234375,1673.77001953125,1676.2900390625,14452700,6221.419921875,6588.490234375,6221.419921875,6308.52001953125,4895450000,2695.0494555664063
2018-08-16,2831.43994140625,2850.489990234375,2831.43994140625,2840.68994140625,3232000000,7497.89990234375,7565.2001953125,7497.89990234375,7556.39990234375,771423800,2691.426025390625,2732.948974609375,2672.740966796875,2705.19189453125,120300,1673.3299560546875,1682.4300537109375,1664.9000244140625,1680.9599609375,14191100,6294.22998046875,6473.5,6276.41015625,6334.72998046875,4328420000,2696.7335546875
2018-08-17,2838.320068359375,2855.6298828125,2833.72998046875,2850.1298828125,3037640000,7556.39990234375,7577.7001953125,7514.2998046875,7558.60009765625,602739600,2723.886962890625,2730.3330078125,2665.592041015625,2668.966064453125,112400,1688.010009765625,1694.3900146484375,1687.030029296875,1690.0400390625,11990300,6340.91015625,6582.5,6324.97021484375,6580.6298828125,4992990000,2698.4509545898436
